2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.compression_opts.use_zstd_dict_trainer: true
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.compression_opts.parallel_threads: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                  Options.compression_opts.enabled: false
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.compression_opts.max_dict_buffer_bytes: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:      Options.level0_file_num_compaction_trigger: 8
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:          Options.level0_slowdown_writes_trigger: 20
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:              Options.level0_stop_writes_trigger: 36
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                   Options.target_file_size_base: 67108864
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:             Options.target_file_size_multiplier: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                Options.max_bytes_for_level_base: 1073741824
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.level_compaction_dynamic_level_bytes: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:          Options.max_bytes_for_level_multiplier: 8.000000
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.max_bytes_for_level_multiplier_addtl[0]: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.max_bytes_for_level_multiplier_addtl[1]: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.max_bytes_for_level_multiplier_addtl[2]: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.max_bytes_for_level_multiplier_addtl[3]: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.max_bytes_for_level_multiplier_addtl[4]: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.max_bytes_for_level_multiplier_addtl[5]: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.max_bytes_for_level_multiplier_addtl[6]: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:       Options.max_sequential_skip_in_iterations: 8
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                    Options.max_compaction_bytes: 1677721600
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:   Options.ignore_max_compaction_bytes_for_input: true
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                        Options.arena_block_size: 1048576
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:   Options.soft_pending_compaction_bytes_limit: 68719476736
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:   Options.hard_pending_compaction_bytes_limit: 274877906944
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                Options.disable_auto_compactions: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                        Options.compaction_style: kCompactionStyleLevel
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                          Options.compaction_pri: kMinOverlappingRatio
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_universal.size_ratio: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_universal.min_merge_width: 2
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_universal.max_merge_width: 4294967295
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_universal.max_size_amplification_percent: 200
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_universal.compression_size_percent: -1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_universal.stop_style: kCompactionStopStyleTotalSize
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_fifo.max_table_files_size: 1073741824
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: Options.compaction_options_fifo.allow_compaction: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                   Options.table_properties_collectors: 
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                   Options.inplace_update_support: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                 Options.inplace_update_num_locks: 10000
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:               Options.memtable_prefix_bloom_size_ratio: 0.000000
